Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2222899495,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),Diontae Johnson (15355932) (LOCKED),Jonnu Smith (15356204) (LOCKED),Kenyan Drake (15355616),Bills (15356387) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2222899496,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Parris Campbell (15355930) (LOCKED),Jalen Reagor (15355956) (LOCKED),Robert Woods (15355852) (LOCKED),Tyler Higbee (15356194) (LOCKED),Kenyan Drake (15355616),Broncos (15356402) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2222899497,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Parris Campbell (15355930) (LOCKED),Corey Davis (15355960) (LOCKED),Adam Thielen (15355836) (LOCKED),Tyler Eifert (15356248) (LOCKED),Derrick Henry (15355598) (LOCKED),Panthers (15356407) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2222899498,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DJ Chark Jr. (15355866) (LOCKED),Corey Davis (15355960) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Jordan Reed (15356288) (LOCKED),David Johnson (15355618),Bears (15356389) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2222899499,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Diontae Johnson (15355932) (LOCKED),Sammy Watkins (15355910),Mike Williams (15355946),Hunter Henry (15356190),Aaron Jones (15355604) (LOCKED),Rams (15356398) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2222899500,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Allen Lazard (15355890) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),Chris Herndon (15356226) (LOCKED),Kenyan Drake (15355616),Chargers (15356410),,
2222899501,NFL $4.5M Fantasy Football Millionaire [$1M to 1st + ToC Entry],91962454,$20,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),DeSean Jackson (15355896) (LOCKED),Van Jefferson Jr. (15356144) (LOCKED),Diontae Johnson (15355932) (LOCKED),Tyler Higbee (15356194) (LOCKED),Aaron Jones (15355604) (LOCKED),Bears (15356389) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2222901909,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Keelan Cole (15355942) (LOCKED),Diontae Johnson (15355932) (LOCKED),Kalif Raymond (15356136) (LOCKED),Zach Ertz (15356184) (LOCKED),Derrick Henry (15355598) (LOCKED),Chiefs (15356392),,QB,Tim Boyle (15355579) (LOCKED),Tim Boyle,15355579,QB,4100,In Progress,GB,-0.2
2222901910,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Kenyan Drake (15355616),Ezekiel Elliott (15355596) (LOCKED),Parris Campbell (15355930) (LOCKED),Diontae Johnson (15355932) (LOCKED),Mike Williams (15355946),Travis Kelce (15356178),Austin Ekeler (15355608),Bills (15356387) (LOCKED),,QB,Nick Mullens (15355578) (LOCKED),Nick Mullens,15355578,QB,4100,In Progress,SF,0
2222901911,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Davante Adams (15355828) (LOCKED),Braxton Berrios (15356168) (LOCKED),Darnell Mooney (15356158) (LOCKED),T.J. Hockenson (15356188) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),Cardinals (15356396),,QB,Colt McCoy (15355577) (LOCKED),Colt McCoy,15355577,QB,4100,In Progress,NYG,0
2222901912,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Clyde Edwards-Helaire (15355602),Ezekiel Elliott (15355596) (LOCKED),Keelan Cole (15355942) (LOCKED),Corey Davis (15355960) (LOCKED),Robert Woods (15355852) (LOCKED),Jonnu Smith (15356204) (LOCKED),David Johnson (15355618),Steelers (15356388) (LOCKED),,QB,Nate Sudfeld (15355575) (LOCKED),Nate Sudfeld,15355575,QB,4100,In Progress,PHI,0
2222901913,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Miles Sanders (15355614) (LOCKED),Davante Adams (15355828) (LOCKED),Corey Davis (15355960) (LOCKED),Laviska Shenault Jr. (15355948) (LOCKED),Jonnu Smith (15356204) (LOCKED),Nyheim Hines (15355628) (LOCKED),49ers (15356386) (LOCKED),,QB,John Wolford (15355576) (LOCKED),John Wolford,15355576,QB,4100,In Progress,LAR,0
2222901914,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Kirk Cousins (15355536) (LOCKED),Dalvin Cook (15355600) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Corey Davis (15355960) (LOCKED),Diontae Johnson (15355932) (LOCKED),Adam Thielen (15355836) (LOCKED),Mo Alie-Cox (15356244) (LOCKED),Kenyan Drake (15355616),Bears (15356389) (LOCKED),,WR,Jalen Reagor (15355956) (LOCKED),Jalen Reagor,15355956,WR/FLEX,4100,In Progress,PHI,6.5
2222901915,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Philip Rivers (15355537) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Parris Campbell (15355930) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Robert Woods (15355852) (LOCKED),Irv Smith Jr. (15356252) (LOCKED),David Johnson (15355618),Cowboys (15356399) (LOCKED),,QB,Logan Woodside (15355574) (LOCKED),Logan Woodside,15355574,QB,4100,In Progress,TEN,0
2222901916,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Kirk Cousins (15355536) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Olabisi Johnson (15355966) (LOCKED),Michael Pittman Jr. (15355998) (LOCKED),Adam Thielen (15355836) (LOCKED),Chris Herndon (15356226) (LOCKED),Aaron Jones (15355604) (LOCKED),Buccaneers (15356397) (LOCKED),,WR,Scotty Miller (15355958) (LOCKED),Scotty Miller,15355958,WR/FLEX,4100,In Progress,TB,12.9
2222901917,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Corey Davis (15355960) (LOCKED),DeSean Jackson (15355896) (LOCKED),Robert Woods (15355852) (LOCKED),Tyler Higbee (15356194) (LOCKED),David Johnson (15355618),49ers (15356386) (LOCKED),,TE,Rob Gronkowski (15356206) (LOCKED),Rob Gronkowski,15356206,TE/FLEX,4100,In Progress,TB,3.1
2222901918,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Mitchell Trubisky (15355544) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Anthony Miller (15355894) (LOCKED),Darius Slayton (15355900) (LOCKED),Jimmy Graham (15356212) (LOCKED),Kenyan Drake (15355616),Rams (15356398) (LOCKED),,QB,Jeff Driskel (15355573) (LOCKED),Jeff Driskel,15355573,QB,4100,In Progress,DEN,0
2222901919,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Adam Humphries (15356020) (LOCKED),Diontae Johnson (15355932) (LOCKED),Allen Robinson II (15355850) (LOCKED),Tyler Eifert (15356248) (LOCKED),Clyde Edwards-Helaire (15355602),WAS Football Team (15356395),,WR,James Washington (15355954) (LOCKED),James Washington,15355954,WR/FLEX,4100,In Progress,PIT,11.4
2222901920,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Van Jefferson Jr. (15356144) (LOCKED),Breshad Perriman (15355972) (LOCKED),Robert Woods (15355852) (LOCKED),Zach Ertz (15356184) (LOCKED),David Johnson (15355618),Titans (15356391) (LOCKED),,QB,Sean Mannion (15355572) (LOCKED),Sean Mannion,15355572,QB,4100,In Progress,MIN,0
2222901921,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),T.Y. Hilton (15355876) (LOCKED),DeSean Jackson (15355896) (LOCKED),Jalen Reagor (15355956) (LOCKED),Tyler Higbee (15356194) (LOCKED),Ronald Jones II (15355636) (LOCKED),Cardinals (15356396),,RB,J.D. McKissic (15355694),J.D. McKissic,15355694,RB/FLEX,4100,WAS@ARI 09/20/2020 04:05PM ET,WAS,0.9
2222901922,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tom Brady (15355530) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Mike Evans (15355848) (LOCKED),Diontae Johnson (15355932) (LOCKED),Curtis Samuel (15355922) (LOCKED),O.J. Howard (15356210) (LOCKED),David Johnson (15355618),Lions (15356408) (LOCKED),,QB,Chad Henne (15355571),Chad Henne,15355571,QB,4100,KC@LAC 09/20/2020 04:25PM ET,KC,0
2222901923,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Josh Allen (15355528) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),John Brown (15355870) (LOCKED),Diontae Johnson (15355932) (LOCKED),Preston Williams (15355916) (LOCKED),Dawson Knox (15356214) (LOCKED),Kenyan Drake (15355616),Panthers (15356407) (LOCKED),,WR,Miles Boykin (15355952),Miles Boykin,15355952,WR/FLEX,4100,BAL@HOU 09/20/2020 04:25PM ET,BAL,6.7
2222901924,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jimmy Garoppolo (15355543) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Kendrick Bourne (15355906) (LOCKED),Breshad Perriman (15355972) (LOCKED),Adam Thielen (15355836) (LOCKED),Jordan Reed (15356288) (LOCKED),Kenyan Drake (15355616),Bears (15356389) (LOCKED),,RB,AJ Dillon (15355810) (LOCKED),AJ Dillon,15355810,RB/FLEX,4000,In Progress,GB,1.4
2222901925,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Patrick Mahomes (15355525),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Braxton Berrios (15356168) (LOCKED),Demarcus Robinson (15356000),Mike Williams (15355946),Travis Kelce (15356178),Kenyan Drake (15355616),Eagles (15356400) (LOCKED),,RB,Tyler Ervin (15355812) (LOCKED),Tyler Ervin,15355812,RB/FLEX,4000,In Progress,GB,5.4
2222901926,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Miles Sanders (15355614) (LOCKED),Davante Adams (15355828) (LOCKED),Parris Campbell (15355930) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Logan Thomas (15356218),Marquez Valdes-Scantling (15355926) (LOCKED),Giants (15356404) (LOCKED),,RB,Patrick Taylor (15355814) (LOCKED),Patrick Taylor,15355814,RB/FLEX,4000,In Progress,GB,0
2222901927,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Lamar Jackson (15355524),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Miles Boykin (15355952),Diontae Johnson (15355932) (LOCKED),Kenny Stills (15355996),Mark Andrews (15356182),Kenyan Drake (15355616),Panthers (15356407) (LOCKED),,RB,John Lovett (15355816) (LOCKED),John Lovett,15355816,RB/FLEX,4000,In Progress,GB,0
2222901928,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Matthew Stafford (15355533) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Danny Amendola (15355914) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),Jordan Reed (15356288) (LOCKED),Miles Sanders (15355614) (LOCKED),49ers (15356386) (LOCKED),,RB,Kerryon Johnson (15355818) (LOCKED),Kerryon Johnson,15355818,RB/FLEX,4000,In Progress,DET,1.4
2222901929,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tom Brady (15355530) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Robby Anderson (15355892) (LOCKED),Corey Davis (15355960) (LOCKED),Mike Evans (15355848) (LOCKED),O.J. Howard (15356210) (LOCKED),Kenyan Drake (15355616),Rams (15356398) (LOCKED),,RB,Ty Johnson (15355820) (LOCKED),Ty Johnson,15355820,RB/FLEX,4000,In Progress,DET,0
2222901930,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Derrick Henry (15355598) (LOCKED),Keenan Allen (15355878),T.Y. Hilton (15355876) (LOCKED),Sammy Watkins (15355910),Chris Herndon (15356226) (LOCKED),Austin Ekeler (15355608),Broncos (15356402) (LOCKED),,RB,Jonathan Williams (15355822) (LOCKED),Jonathan Williams,15355822,RB/FLEX,4000,In Progress,DET,0
2222901931,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Miles Sanders (15355614) (LOCKED),Davante Adams (15355828) (LOCKED),Demarcus Robinson (15356000),Mike Williams (15355946),Hunter Henry (15356190),Kenyan Drake (15355616),Bears (15356389) (LOCKED),,RB,Bo Scarbrough (15355824) (LOCKED),Bo Scarbrough,15355824,RB/FLEX,4000,In Progress,DET,0
2222901932,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Christian McCaffrey (15355592) (LOCKED),Keelan Cole (15355942) (LOCKED),Corey Davis (15355960) (LOCKED),Adam Humphries (15356020) (LOCKED),Chris Herndon (15356226) (LOCKED),Aaron Jones (15355604) (LOCKED),Bears (15356389) (LOCKED),,QB,C.J. Beathard (15355589) (LOCKED),C.J. Beathard,15355589,QB,4000,In Progress,SF,0
2222901933,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Deshaun Watson (15355531),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Marquise Brown (15355862),Brandin Cooks (15355902),Diontae Johnson (15355932) (LOCKED),Jordan Akins (15356230),Kenyan Drake (15355616),Titans (15356391) (LOCKED),,QB,James Morgan (15355590) (LOCKED),James Morgan,15355590,QB,4000,In Progress,NYJ,0
2222901934,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Kenyan Drake (15355616),Ezekiel Elliott (15355596) (LOCKED),Corey Davis (15355960) (LOCKED),Allen Robinson II (15355850) (LOCKED),Sammy Watkins (15355910),Hunter Henry (15356190),Austin Ekeler (15355608),Steelers (15356388) (LOCKED),,QB,Mike White (15355591) (LOCKED),Mike White,15355591,QB,4000,In Progress,NYJ,0
2222901935,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Miles Sanders (15355614) (LOCKED),Davante Adams (15355828) (LOCKED),Quintez Cephus (15355974) (LOCKED),Diontae Johnson (15355932) (LOCKED),Chris Herndon (15356226) (LOCKED),Allen Lazard (15355890) (LOCKED),Bears (15356389) (LOCKED),,RB,Tevin Coleman (15355802) (LOCKED),Tevin Coleman,15355802,RB/FLEX,4000,In Progress,SF,3.4
2222901936,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Patrick Mahomes (15355525),Kenyan Drake (15355616),Ezekiel Elliott (15355596) (LOCKED),Parris Campbell (15355930) (LOCKED),Tyreek Hill (15355832),Mike Williams (15355946),Chris Herndon (15356226) (LOCKED),Sammy Watkins (15355910),Steelers (15356388) (LOCKED),,RB,Jeff Wilson Jr. (15355804) (LOCKED),Jeff Wilson Jr.,15355804,RB/FLEX,4000,In Progress,SF,0
2222901937,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Kirk Cousins (15355536) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Diontae Johnson (15355932) (LOCKED),Adam Thielen (15355836) (LOCKED),Robert Woods (15355852) (LOCKED),Irv Smith Jr. (15356252) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Dolphins (15356409) (LOCKED),,RB,Kyle Juszczyk (15355806) (LOCKED),Kyle Juszczyk,15355806,RB/FLEX,4000,In Progress,SF,5.8
2222901938,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Melvin Gordon III (15355634) (LOCKED),T.Y. Hilton (15355876) (LOCKED),DeSean Jackson (15355896) (LOCKED),Cooper Kupp (15355842) (LOCKED),Tyler Higbee (15356194) (LOCKED),Kenyan Drake (15355616),Cowboys (15356399) (LOCKED),,RB,La'Mical Perine (15355808) (LOCKED),La'Mical Perine,15355808,RB/FLEX,4000,In Progress,NYJ,0
2222901939,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tom Brady (15355530) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Miles Sanders (15355614) (LOCKED),Mike Evans (15355848) (LOCKED),Diontae Johnson (15355932) (LOCKED),DJ Moore (15355856) (LOCKED),Rob Gronkowski (15356206) (LOCKED),Kenyan Drake (15355616),Dolphins (15356409) (LOCKED),,DST,49ers  (15356386) (LOCKED),49ers ,15356386,DST,4000,In Progress,SF,4
2222901940,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Nyheim Hines (15355628) (LOCKED),Diontae Johnson (15355932) (LOCKED),Greg Ward (15355950) (LOCKED),Robert Woods (15355852) (LOCKED),Zach Ertz (15356184) (LOCKED),Kenyan Drake (15355616),Bills (15356387) (LOCKED),,RB,Wayne Gallman Jr. (15355796) (LOCKED),Wayne Gallman Jr.,15355796,RB/FLEX,4000,In Progress,NYG,2.4
2222901941,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Matthew Stafford (15355533) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Ronald Jones II (15355636) (LOCKED),Diontae Johnson (15355932) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Allen Lazard (15355890) (LOCKED),T.J. Hockenson (15356188) (LOCKED),Kenyan Drake (15355616),Steelers (15356388) (LOCKED),,RB,Elijhaa Penny (15355798) (LOCKED),Elijhaa Penny,15355798,RB/FLEX,4000,In Progress,NYG,0
2222901942,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Mitchell Trubisky (15355544) (LOCKED),Kenyan Drake (15355616),Ezekiel Elliott (15355596) (LOCKED),Diontae Johnson (15355932) (LOCKED),Darnell Mooney (15356158) (LOCKED),Allen Robinson II (15355850) (LOCKED),Evan Engram (15356186) (LOCKED),Clyde Edwards-Helaire (15355602),Steelers (15356388) (LOCKED),,RB,Ryan Nall (15355800) (LOCKED),Ryan Nall,15355800,RB/FLEX,4000,In Progress,CHI,0
2222901943,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Keenan Allen (15355878),Tyreek Hill (15355832),Diontae Johnson (15355932) (LOCKED),Hunter Henry (15356190),Antonio Gibson (15355686),Bears (15356389) (LOCKED),,RB,Jason Huntley (15355790) (LOCKED),Jason Huntley,15355790,RB/FLEX,4000,In Progress,PHI,0.1
2222901944,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Cooper Kupp (15355842) (LOCKED),Jalen Reagor (15355956) (LOCKED),Robert Woods (15355852) (LOCKED),Logan Thomas (15356218),Jonathan Taylor (15355620) (LOCKED),Giants (15356404) (LOCKED),,RB,Xavier Jones (15355792) (LOCKED),Xavier Jones,15355792,RB/FLEX,4000,In Progress,LAR,0
2222901945,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Carson Wentz (15355535) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Miles Sanders (15355614) (LOCKED),DeSean Jackson (15355896) (LOCKED),Diontae Johnson (15355932) (LOCKED),Allen Robinson II (15355850) (LOCKED),Tyler Higbee (15356194) (LOCKED),Kenyan Drake (15355616),Vikings (15356394) (LOCKED),,RB,Raymond Calais (15355794) (LOCKED),Raymond Calais,15355794,RB/FLEX,4000,In Progress,LAR,0
2222901946,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Philip Rivers (15355537) (LOCKED),Kenyan Drake (15355616),Ezekiel Elliott (15355596) (LOCKED),Davante Adams (15355828) (LOCKED),T.Y. Hilton (15355876) (LOCKED),Olabisi Johnson (15355966) (LOCKED),Mo Alie-Cox (15356244) (LOCKED),David Johnson (15355618),Titans (15356391) (LOCKED),,WR,Josh Reynolds (15355962) (LOCKED),Josh Reynolds,15355962,WR/FLEX,4000,In Progress,LAR,2.7
2222901947,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Tyrod Taylor (15355546),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Keenan Allen (15355878),Corey Davis (15355960) (LOCKED),Mike Williams (15355946),Travis Kelce (15356178),Miles Sanders (15355614) (LOCKED),Broncos (15356402) (LOCKED),,QB,Jake Luton (15355588) (LOCKED),Jake Luton,15355588,QB,4000,In Progress,JAX,0
2222901948,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Nyheim Hines (15355628) (LOCKED),Davante Adams (15355828) (LOCKED),Marvin Jones Jr. (15355880) (LOCKED),Allen Lazard (15355890) (LOCKED),Jordan Reed (15356288) (LOCKED),Ronald Jones II (15355636) (LOCKED),Cowboys (15356399) (LOCKED),,RB,Chris Thompson (15355774) (LOCKED),Chris Thompson,15355774,RB/FLEX,4000,In Progress,JAX,2.6
2222901949,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Kenyan Drake (15355616),Derrick Henry (15355598) (LOCKED),Parris Campbell (15355930) (LOCKED),Michael Gallup (15355882) (LOCKED),Julio Jones (15355834) (LOCKED),Dalton Schultz (15356216) (LOCKED),David Johnson (15355618),Giants (15356404) (LOCKED),,RB,Nathan Cottrell (15355776) (LOCKED),Nathan Cottrell,15355776,RB/FLEX,4000,In Progress,JAX,0
2222901950,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Aaron Rodgers (15355526) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Nyheim Hines (15355628) (LOCKED),Davante Adams (15355828) (LOCKED),Danny Amendola (15355914) (LOCKED),Marquez Valdes-Scantling (15355926) (LOCKED),Chris Herndon (15356226) (LOCKED),Melvin Gordon III (15355634) (LOCKED),Titans (15356391) (LOCKED),,RB,Dare Ogunbowale (15355778) (LOCKED),Dare Ogunbowale,15355778,RB/FLEX,4000,In Progress,JAX,0
2222901951,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Lamar Jackson (15355524),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Marquise Brown (15355862),Parris Campbell (15355930) (LOCKED),Corey Davis (15355960) (LOCKED),Jordan Akins (15356230),J.K. Dobbins (15355640),Chiefs (15356392),,RB,Devine Ozigbo (15355780) (LOCKED),Devine Ozigbo,15355780,RB/FLEX,4000,In Progress,JAX,0
2222901952,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dwayne Haskins Jr. (15355549),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),DeAndre Hopkins (15355830),Diontae Johnson (15355932) (LOCKED),Terry McLaurin (15355874),Logan Thomas (15356218),David Johnson (15355618),Dolphins (15356409) (LOCKED),,RB,Bruce Miller (15355782) (LOCKED),Bruce Miller,15355782,RB/FLEX,4000,In Progress,JAX,1.2
2222901953,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Lamar Jackson (15355524),Ezekiel Elliott (15355596) (LOCKED),Aaron Jones (15355604) (LOCKED),Miles Boykin (15355952),Marquise Brown (15355862),Brandin Cooks (15355902),Jordan Reed (15356288) (LOCKED),Jonathan Taylor (15355620) (LOCKED),Cardinals (15356396),,RB,Darrynton Evans (15355784) (LOCKED),Darrynton Evans,15355784,RB/FLEX,4000,In Progress,TEN,0
2222901954,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Jared Goff (15355541) (LOCKED),Ezekiel Elliott (15355596) (LOCKED),Ronald Jones II (15355636) (LOCKED),Diontae Johnson (15355932) (LOCKED),Greg Ward (15355950) (LOCKED),Robert Woods (15355852) (LOCKED),Tyler Higbee (15356194) (LOCKED),Clyde Edwards-Helaire (15355602),Ravens (15356390),,RB,Senorise Perry (15355786) (LOCKED),Senorise Perry,15355786,RB/FLEX,4000,In Progress,TEN,0
2222901955,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Ryan Tannehill (15355538) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Corey Davis (15355960) (LOCKED),Julio Jones (15355834) (LOCKED),Laviska Shenault Jr. (15355948) (LOCKED),O.J. Howard (15356210) (LOCKED),Kenyan Drake (15355616),Bears (15356389) (LOCKED),,RB,Khari Blasingame (15355788) (LOCKED),Khari Blasingame,15355788,RB/FLEX,4000,In Progress,TEN,1.5
2222901956,NFL $125K mini-MAX [150 Entry Max],92057388,$0.50,Dak Prescott (15355527) (LOCKED),Derrick Henry (15355598) (LOCKED),Aaron Jones (15355604) (LOCKED),Michael Gallup (15355882) (LOCKED),Julio Jones (15355834) (LOCKED),CeeDee Lamb (15355924) (LOCKED),Jordan Reed (15356288) (LOCKED),Antonio Gibson (15355686),Ravens (15356390),,WR,Corey Davis (15355960) (LOCKED),Corey Davis,15355960,WR/FLEX,4000,In Progress,TEN,20.1
