Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1786163954,Straight Cash Free Contest Series presented by Straight Talk Wireless,82492998,$0,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,1. Column A lists all of your contest entries for this draftgroup
1786163955,AutoNation Free Football Challenge,82493011,$0,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,2. Your current lineup is listed next to each entry (blank for reservations)
1786092077,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1786092078,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1786092079,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,5. For faster processing only include entries you are changing in the file you upload
1786092080,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,
1786092081,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1786164144,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Kelvin Harmon (13932566),Kelvin Harmon,13932566,WR/FLEX,3500,PHI@WAS 12/15/2019 01:00PM ET,WAS,3.48
1786164145,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Zay Jones (13932558),Zay Jones,13932558,WR/FLEX,3500,JAX@OAK 12/15/2019 04:05PM ET,OAK,3.24
1786163976,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Brian Hill (13932300),Brian Hill,13932300,RB/FLEX,3500,ATL@SF 12/15/2019 04:25PM ET,ATL,6.32
1786163977,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Olamide Zaccheaus (13932552),Olamide Zaccheaus,13932552,WR/FLEX,3500,ATL@SF 12/15/2019 04:25PM ET,ATL,2.33
1786163978,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Dare Ogunbowale (13932304),Dare Ogunbowale,13932304,RB/FLEX,3400,TB@DET 12/15/2019 01:00PM ET,TB,5.15
1786163979,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Cameron Brate (13932764),Cameron Brate,13932764,TE/FLEX,3400,TB@DET 12/15/2019 01:00PM ET,TB,5.68
1786163980,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Geronimo Allison (13932572),Geronimo Allison,13932572,WR/FLEX,3400,CHI@GB 12/15/2019 01:00PM ET,GB,5.06
1786163981,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Keke Coutee (13932570),Keke Coutee,13932570,WR/FLEX,3400,HOU@TEN 12/15/2019 01:00PM ET,HOU,6.51
1786163982,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Trey Quinn (13932574),Trey Quinn,13932574,WR/FLEX,3400,PHI@WAS 12/15/2019 01:00PM ET,WAS,4.4
1786163983,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Eagles  (13932922),Eagles ,13932922,DST,3400,PHI@WAS 12/15/2019 01:00PM ET,PHI,6.69
1786163984,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Darrell Henderson Jr. (13932302),Darrell Henderson Jr.,13932302,RB/FLEX,3400,LAR@DAL 12/15/2019 04:25PM ET,LAR,1.97
1786163985,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Malik Turner (13932588),Malik Turner,13932588,WR/FLEX,3300,SEA@CAR 12/15/2019 01:00PM ET,SEA,2.82
1786163986,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Jakobi Meyers (13932584),Jakobi Meyers,13932584,WR/FLEX,3300,NE@CIN 12/15/2019 01:00PM ET,NE,4.7
1786163987,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,J.D. McKissic (13932306),J.D. McKissic,13932306,RB/FLEX,3300,TB@DET 12/15/2019 01:00PM ET,DET,6.12
1786163988,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Tyler Ervin (13932308),Tyler Ervin,13932308,RB/FLEX,3300,CHI@GB 12/15/2019 01:00PM ET,GB,0
1786163989,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,DaeSean Hamilton (13932578),DaeSean Hamilton,13932578,WR/FLEX,3300,DEN@KC 12/15/2019 01:00PM ET,DEN,2.34
1786163990,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Rhett Ellison (13932766),Rhett Ellison,13932766,TE/FLEX,3300,MIA@NYG 12/15/2019 01:00PM ET,NYG,4.07
1786163991,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Kalif Raymond (13932580),Kalif Raymond,13932580,WR/FLEX,3300,HOU@TEN 12/15/2019 01:00PM ET,TEN,4.18
1786163992,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,JJ Arcega-Whiteside (13932586),JJ Arcega-Whiteside,13932586,WR/FLEX,3300,PHI@WAS 12/15/2019 01:00PM ET,PHI,2.08
1786163993,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Browns  (13932924),Browns ,13932924,DST,3300,CLE@ARI 12/15/2019 04:05PM ET,CLE,6.92
1786163994,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Rico Gafford (13932582),Rico Gafford,13932582,WR/FLEX,3300,JAX@OAK 12/15/2019 04:05PM ET,OAK,11.9
1786163995,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Justin Hardy (13932576),Justin Hardy,13932576,WR/FLEX,3300,ATL@SF 12/15/2019 04:25PM ET,ATL,2.42
1786163996,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Greg Dortch (13932600),Greg Dortch,13932600,WR/FLEX,3200,SEA@CAR 12/15/2019 01:00PM ET,CAR,-0.5
1786163997,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Marquez Valdes-Scantling (13932590),Marquez Valdes-Scantling,13932590,WR/FLEX,3200,CHI@GB 12/15/2019 01:00PM ET,GB,6.28
1786163998,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Demarcus Robinson (13932594),Demarcus Robinson,13932594,WR/FLEX,3200,DEN@KC 12/15/2019 01:00PM ET,KC,6.78
1786163999,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Myles Gaskin (13932312),Myles Gaskin,13932312,RB/FLEX,3200,MIA@NYG 12/15/2019 01:00PM ET,MIA,1.88
1786164000,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Khari Blasingame (13932310),Khari Blasingame,13932310,RB/FLEX,3200,HOU@TEN 12/15/2019 01:00PM ET,TEN,2.23
1786164001,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Tajae Sharpe (13932592),Tajae Sharpe,13932592,WR/FLEX,3200,HOU@TEN 12/15/2019 01:00PM ET,TEN,4.24
1786164002,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Darren Fells (13932768),Darren Fells,13932768,TE/FLEX,3200,HOU@TEN 12/15/2019 01:00PM ET,HOU,7.94
1786164003,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Andy Isabella (13932598),Andy Isabella,13932598,WR/FLEX,3200,CLE@ARI 12/15/2019 04:05PM ET,ARI,2.84
1786164004,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Ricky Seals-Jones (13932770),Ricky Seals-Jones,13932770,TE/FLEX,3200,CLE@ARI 12/15/2019 04:05PM ET,CLE,3.61
1786164005,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Raiders  (13932925),Raiders ,13932925,DST,3200,JAX@OAK 12/15/2019 04:05PM ET,OAK,4.62
1786164006,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Laquon Treadwell (13932596),Laquon Treadwell,13932596,WR/FLEX,3200,MIN@LAC 12/15/2019 04:05PM ET,MIN,3.34
1786164007,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Ian Thomas (13932776),Ian Thomas,13932776,TE/FLEX,3100,SEA@CAR 12/15/2019 01:00PM ET,CAR,1.88
1786164008,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Rex Burkhead (13932316),Rex Burkhead,13932316,RB/FLEX,3100,NE@CIN 12/15/2019 01:00PM ET,NE,6.31
1786164009,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Brandon Bolden (13932318),Brandon Bolden,13932318,RB/FLEX,3100,NE@CIN 12/15/2019 01:00PM ET,NE,4.24
1786164010,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Spencer Ware (13932314),Spencer Ware,13932314,RB/FLEX,3100,DEN@KC 12/15/2019 01:00PM ET,KC,1.2
1786164011,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Darvin Kidsy (13932604),Darvin Kidsy,13932604,WR/FLEX,3100,PHI@WAS 12/15/2019 01:00PM ET,WAS,0
1786164012,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Charles Clay (13932772),Charles Clay,13932772,TE/FLEX,3100,CLE@ARI 12/15/2019 04:05PM ET,ARI,3.25
1786164013,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Nick O'Leary (13932774),Nick O'Leary,13932774,TE/FLEX,3100,JAX@OAK 12/15/2019 04:05PM ET,JAX,2.99
1786164014,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Christian Blake (13932602),Christian Blake,13932602,WR/FLEX,3100,ATL@SF 12/15/2019 04:25PM ET,ATL,3.35
1786164015,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Vikings  (13932926),Vikings ,13932926,DST,3100,MIN@LAC 12/15/2019 04:05PM ET,MIN,7.85
1786164016,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Travis Homer (13932392),Travis Homer,13932392,RB/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,SEA,0.22
1786164017,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Nick Bellore (13932394),Nick Bellore,13932394,RB/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,SEA,0.27
1786164018,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Mike Davis (13932402),Mike Davis,13932402,RB/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,CAR,1.3
1786164019,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Alex Armah (13932404),Alex Armah,13932404,RB/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,CAR,0.75
1786164020,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Jaron Brown (13932706),Jaron Brown,13932706,WR/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,SEA,4.28
1786164021,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,John Ursua (13932708),John Ursua,13932708,WR/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,SEA,0
1786164022,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,DeAndrew White (13932714),DeAndrew White,13932714,WR/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,CAR,0.26
1786164023,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Brandon Zylstra (13932716),Brandon Zylstra,13932716,WR/FLEX,3000,SEA@CAR 12/15/2019 01:00PM ET,CAR,0.34
1786164024,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Trayveon Williams (13932334),Trayveon Williams,13932334,RB/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,CIN,0
1786164025,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Damien Harris (13932370),Damien Harris,13932370,RB/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,NE,0.6
1786164026,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,James Develin (13932372),James Develin,13932372,RB/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,NE,0.15
1786164027,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Stanley Morgan (13932618),Stanley Morgan,13932618,WR/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,CIN,0.53
1786164028,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Matthew Slater (13932672),Matthew Slater,13932672,WR/FLEX,3000,NE@CIN 12/15/2019 01:00PM ET,NE,0
1786164029,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Ty Johnson (13932344),Ty Johnson,13932344,RB/FLEX,3000,TB@DET 12/15/2019 01:00PM ET,DET,3.67
1786164030,NFL $75K mini-MAX [150 Entry Max],82688100,$0.50,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,T.J. Logan (13932396),T.J. Logan,13932396,RB/FLEX,3000,TB@DET 12/15/2019 01:00PM ET,TB,0.36
