Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1679230073,JAMESON $20K NFL FREE Contest Series ,78775214,$0,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,1. Column A lists all of your contest entries for this draftgroup
1679230245,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,2. Your current lineup is listed next to each entry (blank for reservations)
1679230246,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1679230247,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1679230248,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,5. For faster processing only include entries you are changing in the file you upload
1679230249,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,
1679230250,NFL $200K First Down [20 Entry Max],78858786,$1,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1679230102,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Isaiah McKenzie (13606048),Isaiah McKenzie,13606048,WR/FLEX,3100,PHI@BUF 10/27/2019 01:00PM ET,BUF,4.27
1679230103,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,DeAndre Washington (13605826),DeAndre Washington,13605826,RB/FLEX,3100,OAK@HOU 10/27/2019 04:25PM ET,OAK,5.13
1679230104,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Marqise Lee (13606052),Marqise Lee,13606052,WR/FLEX,3100,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0.62
1679230105,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Stanley Morgan (13606050),Stanley Morgan,13606050,WR/FLEX,3100,CIN@LAR 10/27/2019 01:00PM ET,CIN,0.53
1679230106,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Reggie Bonnafon (13605788),Reggie Bonnafon,13605788,RB/FLEX,3100,CAR@SF 10/27/2019 04:05PM ET,CAR,2.42
1679230107,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Ricky Seals-Jones (13606196),Ricky Seals-Jones,13606196,TE/FLEX,3100,CLE@NE 10/27/2019 04:25PM ET,CLE,6.66
1679230108,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Kenjon Barner (13605790),Kenjon Barner,13605790,RB/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,ATL,0.28
1679230109,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Keith Smith (13605792),Keith Smith,13605792,RB/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,ATL,0.03
1679230110,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Travis Homer (13605862),Travis Homer,13605862,RB/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,SEA,0
1679230111,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Nick Bellore (13605864),Nick Bellore,13605864,RB/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,SEA,0.43
1679230112,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Justin Hardy (13606054),Justin Hardy,13606054,WR/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,ATL,2.16
1679230113,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Russell Gage (13606056),Russell Gage,13606056,WR/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,ATL,1.04
1679230114,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Olamide Zaccheaus (13606058),Olamide Zaccheaus,13606058,WR/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,ATL,0
1679230115,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Malik Turner (13606146),Malik Turner,13606146,WR/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,SEA,2.24
1679230116,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,John Ursua (13606148),John Ursua,13606148,WR/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,SEA,0
1679230117,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Gary Jennings (13606150),Gary Jennings,13606150,WR/FLEX,3000,SEA@ATL 10/27/2019 01:00PM ET,SEA,0
1679230118,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Senorise Perry (13605794),Senorise Perry,13605794,RB/FLEX,3000,PHI@BUF 10/27/2019 01:00PM ET,BUF,0
1679230119,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Patrick DiMarco (13605796),Patrick DiMarco,13605796,RB/FLEX,3000,PHI@BUF 10/27/2019 01:00PM ET,BUF,1.4
1679230120,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Darren Sproles (13605850),Darren Sproles,13605850,RB/FLEX,3000,PHI@BUF 10/27/2019 01:00PM ET,PHI,3
1679230121,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Boston Scott (13605852),Boston Scott,13605852,RB/FLEX,3000,PHI@BUF 10/27/2019 01:00PM ET,PHI,3.85
1679230122,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Andre Roberts (13606060),Andre Roberts,13606060,WR/FLEX,3000,PHI@BUF 10/27/2019 01:00PM ET,BUF,0.58
1679230123,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Mack Hollins (13606128),Mack Hollins,13606128,WR/FLEX,3000,PHI@BUF 10/27/2019 01:00PM ET,PHI,3.21
1679230124,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,JJ Arcega-Whiteside (13606130),JJ Arcega-Whiteside,13606130,WR/FLEX,3000,PHI@BUF 10/27/2019 01:00PM ET,PHI,0.49
1679230125,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,DST,Bills  (13606350),Bills ,13606350,DST,3000,PHI@BUF 10/27/2019 01:00PM ET,BUF,8.67
1679230126,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Mike Davis (13605804),Mike Davis,13605804,RB/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,CHI,1.98
1679230127,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Troymaine Pope (13605856),Troymaine Pope,13605856,RB/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,LAC,1.9
1679230128,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Derek Watt (13605858),Derek Watt,13605858,RB/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,LAC,0.93
1679230129,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Javon Wims (13606064),Javon Wims,13606064,WR/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,CHI,3.17
1679230130,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Riley Ridley (13606066),Riley Ridley,13606066,WR/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,CHI,0
1679230131,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Geremy Davis (13606136),Geremy Davis,13606136,WR/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,LAC,1.13
1679230132,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Andre Patton (13606138),Andre Patton,13606138,WR/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,LAC,1.05
1679230133,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Jason Moore (13606140),Jason Moore,13606140,WR/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,LAC,3.15
1679230134,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,TE,Trey Burton (13606202),Trey Burton,13606202,TE/FLEX,3000,LAC@CHI 10/27/2019 01:00PM ET,CHI,3.96
1679230135,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Nick Bawden (13605816),Nick Bawden,13605816,RB/FLEX,3000,NYG@DET 10/27/2019 01:00PM ET,DET,0.73
1679230136,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Javorius Allen (13605842),Javorius Allen,13605842,RB/FLEX,3000,NYG@DET 10/27/2019 01:00PM ET,NYG,0
1679230137,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Elijhaa Penny (13605844),Elijhaa Penny,13605844,RB/FLEX,3000,NYG@DET 10/27/2019 01:00PM ET,NYG,0.93
1679230138,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Marvin Hall (13606082),Marvin Hall,13606082,WR/FLEX,3000,NYG@DET 10/27/2019 01:00PM ET,DET,4.8
1679230139,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Bennie Fowler III (13606116),Bennie Fowler III,13606116,WR/FLEX,3000,NYG@DET 10/27/2019 01:00PM ET,NYG,6.28
1679230140,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Cody Core (13606118),Cody Core,13606118,WR/FLEX,3000,NYG@DET 10/27/2019 01:00PM ET,NYG,0.83
1679230141,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Russell Shepard (13606120),Russell Shepard,13606120,WR/FLEX,3000,NYG@DET 10/27/2019 01:00PM ET,NYG,1.83
1679230142,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Taiwan Jones (13605798),Taiwan Jones,13605798,RB/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,HOU,0
1679230143,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Buddy Howell (13605800),Buddy Howell,13605800,RB/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,HOU,0
1679230144,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Cullen Gillaspia (13605802),Cullen Gillaspia,13605802,RB/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,HOU,0
1679230145,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Isaiah Crowell (13605824),Isaiah Crowell,13605824,RB/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,OAK,0
1679230146,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Alec Ingold (13605828),Alec Ingold,13605828,RB/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,OAK,0.07
1679230147,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,DeAndre Carter (13606062),DeAndre Carter,13606062,WR/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,HOU,-0.01
1679230148,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Zay Jones (13606094),Zay Jones,13606094,WR/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,OAK,2.78
1679230149,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Dwayne Harris (13606096),Dwayne Harris,13606096,WR/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,OAK,0.85
1679230150,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Jalin Marshall (13606098),Jalin Marshall,13606098,WR/FLEX,3000,OAK@HOU 10/27/2019 04:25PM ET,OAK,0
1679230151,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Bilal Powell (13605846),Bilal Powell,13605846,RB/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,0.3
1679230152,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Trenton Cannon (13605848),Trenton Cannon,13605848,RB/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,0
1679230153,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Tyler Ervin (13605870),Tyler Ervin,13605870,RB/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0
1679230154,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Devine Ozigbo (13605872),Devine Ozigbo,13605872,RB/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0
1679230155,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Roc Thomas (13605874),Roc Thomas,13605874,RB/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0
1679230156,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Josh Bellamy (13606122),Josh Bellamy,13606122,WR/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,0.67
1679230157,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Braxton Berrios (13606124),Braxton Berrios,13606124,WR/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,0.83
1679230158,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,Vyncint Smith (13606126),Vyncint Smith,13606126,WR/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,3.13
1679230159,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,WR,C.J. Board (13606164),C.J. Board,13606164,WR/FLEX,3000,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0
1679230160,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,Trayveon Williams (13605806),Trayveon Williams,13605806,RB/FLEX,3000,CIN@LAR 10/27/2019 01:00PM ET,CIN,0
1679230161,NFL $100K mini-MAX [150 Entry Max],78884814,$0.50,Russell Wilson (13605603),Chase Edmonds (13605682),Phillip Lindsay (13605696),Julio Jones (13605880),Tyler Lockett (13605886),Calvin Ridley (13605918),Luke Willson (13606208),John Brown (13605908),Cardinals (13606364),,RB,John Kelly (13605830),John Kelly,13605830,RB/FLEX,3000,CIN@LAR 10/27/2019 01:00PM ET,LAR,0.45
