Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2440113400,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,1. Column A lists all of your contest entries for this draftgroup
2440113401,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,2. Your current lineup is listed next to each entry (blank for reservations)
2440113402,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2440113403,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2440113404,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,5. For faster processing only include entries you are changing in the file you upload
2440113405,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,
2440113406,NFL $3M Fantasy Football Millionaire [$1M to 1st],99111168,$20,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2440121642,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Golden Tate (16006458),Golden Tate,16006458,WR/FLEX,3400,NYG@BAL 12/27/2020 01:00PM ET,NYG,7.21
2440121643,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,A.J. Green (16006456),A.J. Green,16006456,WR/FLEX,3400,CIN@HOU 12/27/2020 01:00PM ET,CIN,7.21
2440121644,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Cam Sims (16006460),Cam Sims,16006460,WR/FLEX,3300,CAR@WAS 12/27/2020 04:05PM ET,WAS,5.88
2440121645,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,DST,Chargers  (16006817),Chargers ,16006817,DST,3300,DEN@LAC 12/27/2020 04:05PM ET,LAC,4.5
2440121646,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,TE,Jordan Akins (16006658),Jordan Akins,16006658,TE/FLEX,3300,CIN@HOU 12/27/2020 01:00PM ET,HOU,6.72
2440121647,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,TE,Vance McDonald (16006666),Vance McDonald,16006666,TE/FLEX,3200,IND@PIT 12/27/2020 01:00PM ET,PIT,1.89
2440121648,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,DST,Colts  (16006818),Colts ,16006818,DST,3200,IND@PIT 12/27/2020 01:00PM ET,IND,9.71
2440121649,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,KJ Hamler (16006470),KJ Hamler,16006470,WR/FLEX,3200,DEN@LAC 12/27/2020 04:05PM ET,DEN,7.48
2440121650,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Jalen Guyton (16006472),Jalen Guyton,16006472,WR/FLEX,3200,DEN@LAC 12/27/2020 04:05PM ET,LAC,6.41
2440121651,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Anthony Miller (16006464),Anthony Miller,16006464,WR/FLEX,3200,CHI@JAX 12/27/2020 01:00PM ET,CHI,7.39
2440121652,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,David Moore (16006466),David Moore,16006466,WR/FLEX,3200,LAR@SEA 12/27/2020 04:25PM ET,SEA,7.99
2440121653,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Josh Reynolds (16006468),Josh Reynolds,16006468,WR/FLEX,3200,LAR@SEA 12/27/2020 04:25PM ET,LAR,7.53
2440121654,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Alshon Jeffery (16006462),Alshon Jeffery,16006462,WR/FLEX,3200,PHI@DAL 12/27/2020 04:25PM ET,PHI,3.38
2440121655,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,TE,Dalton Schultz (16006660),Dalton Schultz,16006660,TE/FLEX,3200,PHI@DAL 12/27/2020 04:25PM ET,DAL,9.17
2440121656,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Mecole Hardman (16006476),Mecole Hardman,16006476,WR/FLEX,3100,ATL@KC 12/27/2020 01:00PM ET,KC,8.51
2440121657,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Miles Boykin (16006474),Miles Boykin,16006474,WR/FLEX,3100,NYG@BAL 12/27/2020 01:00PM ET,BAL,4.67
2440121658,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,TE,Jimmy Graham (16006664),Jimmy Graham,16006664,TE/FLEX,3100,CHI@JAX 12/27/2020 01:00PM ET,CHI,8.44
2440121659,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,DST,Rams  (16006819),Rams ,16006819,DST,3100,LAR@SEA 12/27/2020 04:25PM ET,LAR,8.93
2440121660,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,TE,Zach Ertz (16006662),Zach Ertz,16006662,TE/FLEX,3100,PHI@DAL 12/27/2020 04:25PM ET,PHI,7.4
2440121661,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Steven Sims Jr. (16006478),Steven Sims Jr.,16006478,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,WAS,4.77
2440121662,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Dontrelle Inman (16006482),Dontrelle Inman,16006482,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,WAS,6.61
2440121663,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Pharoh Cooper (16006618),Pharoh Cooper,16006618,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,CAR,0.8
2440121664,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Brandon Zylstra (16006620),Brandon Zylstra,16006620,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,CAR,1.65
2440121665,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Keith Kirkwood (16006622),Keith Kirkwood,16006622,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,CAR,2.3
2440121666,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Omar Bayless (16006624),Omar Bayless,16006624,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,CAR,0
2440121667,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Isaiah Wright (16006626),Isaiah Wright,16006626,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,WAS,4.73
2440121668,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Robert Foster (16006628),Robert Foster,16006628,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.95
2440121669,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Antonio Gandy-Golden (16006630),Antonio Gandy-Golden,16006630,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,WAS,0.88
2440121670,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Kelvin Harmon (16006632),Kelvin Harmon,16006632,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,WAS,0
2440121671,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Emanuel Hall (16006634),Emanuel Hall,16006634,WR/FLEX,3000,CAR@WAS 12/27/2020 04:05PM ET,WAS,0
2440121672,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,DST,WAS Football Team  (16006820),WAS Football Team ,16006820,DST,3000,CAR@WAS 12/27/2020 04:05PM ET,WAS,7.71
2440121673,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Ray-Ray McCloud III (16006606),Ray-Ray McCloud III,16006606,WR/FLEX,3000,IND@PIT 12/27/2020 01:00PM ET,PIT,2.25
2440121674,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Ashton Dulin (16006608),Ashton Dulin,16006608,WR/FLEX,3000,IND@PIT 12/27/2020 01:00PM ET,IND,1.08
2440121675,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Marcus Johnson (16006610),Marcus Johnson,16006610,WR/FLEX,3000,IND@PIT 12/27/2020 01:00PM ET,IND,4.72
2440121676,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,DeMichael Harris (16006612),DeMichael Harris,16006612,WR/FLEX,3000,IND@PIT 12/27/2020 01:00PM ET,IND,3.75
2440121677,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Dezmon Patmon (16006614),Dezmon Patmon,16006614,WR/FLEX,3000,IND@PIT 12/27/2020 01:00PM ET,IND,0
2440121678,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Parris Campbell (16006616),Parris Campbell,16006616,WR/FLEX,3000,IND@PIT 12/27/2020 01:00PM ET,IND,7.35
2440121679,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Byron Pringle (16006596),Byron Pringle,16006596,WR/FLEX,3000,ATL@KC 12/27/2020 01:00PM ET,KC,3.22
2440121680,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Brandon Powell (16006598),Brandon Powell,16006598,WR/FLEX,3000,ATL@KC 12/27/2020 01:00PM ET,ATL,2.17
2440121681,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Christian Blake (16006600),Christian Blake,16006600,WR/FLEX,3000,ATL@KC 12/27/2020 01:00PM ET,ATL,3.01
2440121682,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Laquon Treadwell (16006602),Laquon Treadwell,16006602,WR/FLEX,3000,ATL@KC 12/27/2020 01:00PM ET,ATL,5.15
2440121683,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Olamide Zaccheaus (16006604),Olamide Zaccheaus,16006604,WR/FLEX,3000,ATL@KC 12/27/2020 01:00PM ET,ATL,5.64
2440121684,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,K.J. Hill (16006584),K.J. Hill,16006584,WR/FLEX,3000,DEN@LAC 12/27/2020 04:05PM ET,LAC,1.21
2440121685,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Joe Reed (16006586),Joe Reed,16006586,WR/FLEX,3000,DEN@LAC 12/27/2020 04:05PM ET,LAC,0.99
2440121686,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,DaeSean Hamilton (16006588),DaeSean Hamilton,16006588,WR/FLEX,3000,DEN@LAC 12/27/2020 04:05PM ET,DEN,4.68
2440121687,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Diontae Spencer (16006590),Diontae Spencer,16006590,WR/FLEX,3000,DEN@LAC 12/27/2020 04:05PM ET,DEN,0.96
2440121688,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Tyrie Cleveland (16006592),Tyrie Cleveland,16006592,WR/FLEX,3000,DEN@LAC 12/27/2020 04:05PM ET,DEN,0.63
2440121689,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Courtland Sutton (16006594),Courtland Sutton,16006594,WR/FLEX,3000,DEN@LAC 12/27/2020 04:05PM ET,DEN,9.6
2440121690,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Braxton Berrios (16006566),Braxton Berrios,16006566,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,5.41
2440121691,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Jeff Smith (16006568),Jeff Smith,16006568,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,4.21
2440121692,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Vyncint Smith (16006570),Vyncint Smith,16006570,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,0.77
2440121693,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Lawrence Cager (16006572),Lawrence Cager,16006572,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,NYJ,2.75
2440121694,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,KhaDarel Hodge (16006574),KhaDarel Hodge,16006574,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,CLE,4.08
2440121695,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Marvin Hall (16006576),Marvin Hall,16006576,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,CLE,5.56
2440121696,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Taywan Taylor (16006578),Taywan Taylor,16006578,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,CLE,0
2440121697,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Odell Beckham Jr. (16006580),Odell Beckham Jr.,16006580,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,CLE,12.40
2440121698,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,JoJo Natson (16006582),JoJo Natson,16006582,WR/FLEX,3000,CLE@NYJ 12/27/2020 01:00PM ET,CLE,0.1
2440121699,NFL $100K mini-MAX [150 Entry Max],99145411,$0.50,Jalen Hurts (16006102),Melvin Gordon III (16006198),David Johnson (16006186),DJ Chark Jr. (16006404),Rashard Higgins (16006406),Tee Higgins (16006408),Cole Kmet (16006668),Calvin Ridley (16006354),Ravens (16006812),,WR,Dez Bryant (16006544),Dez Bryant,16006544,WR/FLEX,3000,NYG@BAL 12/27/2020 01:00PM ET,BAL,4.97
