Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2897172873,$5K Wrangler Long Live Sports Series,115248071,$0,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,1. Column A lists all of your contest entries for this draftgroup
2897172875,Draft Time Matchups presented by Miller Lite,115248121,$0,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,2. Your current lineup is listed next to each entry (blank for reservations)
2897188771,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2897188772,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2897188773,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,5. For faster processing only include entries you are changing in the file you upload
2897188774,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,
2897188775,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],115467668,$20,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2897172954,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Alec Ingold (19624725),Alec Ingold,19624725,RB/FLEX,4000,LV@DEN 10/17/2021 04:25PM ET,LV,2.66
2897172955,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Damarea Crockett (19624727),Damarea Crockett,19624727,RB/FLEX,4000,LV@DEN 10/17/2021 04:25PM ET,DEN,0.14
2897172956,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Mike Boone (19624729),Mike Boone,19624729,RB/FLEX,4000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
2897172957,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,LeVante Bellamy (19624731),LeVante Bellamy,19624731,RB/FLEX,4000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
2897172958,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Adrian Killins (19624733),Adrian Killins,19624733,RB/FLEX,4000,LV@DEN 10/17/2021 04:25PM ET,DEN,0
2897172959,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,QB,Brian Hoyer (19624582),Brian Hoyer,19624582,QB,4000,DAL@NE 10/17/2021 04:25PM ET,NE,0
2897172960,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,QB,Jarrett Stidham (19624583),Jarrett Stidham,19624583,QB,4000,DAL@NE 10/17/2021 04:25PM ET,NE,0
2897172961,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,QB,Garrett Gilbert (19624584),Garrett Gilbert,19624584,QB,4000,DAL@NE 10/17/2021 04:25PM ET,NE,0
2897172962,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,QB,Cooper Rush (19624585),Cooper Rush,19624585,QB,4000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
2897172963,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,QB,Will Grier (19624586),Will Grier,19624586,QB,4000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
2897172964,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,QB,Ben DiNucci (19624587),Ben DiNucci,19624587,QB,4000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
2897172965,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,James White (19624705),James White,19624705,RB/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,NE,10.4
2897172966,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Malcolm Perry (19624707),Malcolm Perry,19624707,RB/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,NE,0
2897172967,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Jakob Johnson (19624709),Jakob Johnson,19624709,RB/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,NE,0
2897172968,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Ben Mason (19624711),Ben Mason,19624711,RB/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,NE,0
2897172969,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Corey Clement (19624713),Corey Clement,19624713,RB/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
2897172970,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Rico Dowdle (19624715),Rico Dowdle,19624715,RB/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
2897172971,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,Sewo Olonilua (19624717),Sewo Olonilua,19624717,RB/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
2897172972,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,RB,JaQuan Hardy (19624719),JaQuan Hardy,19624719,RB/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,DAL,0
2897172973,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Nelson Agholor (19624939),Nelson Agholor,19624939,WR/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,NE,8.42
2897172974,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Michael Gallup (19624941),Michael Gallup,19624941,WR/FLEX,4000,DAL@NE 10/17/2021 04:25PM ET,DAL,7.6
2897172975,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Randall Cobb (19624949),Randall Cobb,19624949,WR/FLEX,3900,GB@CHI 10/17/2021 01:00PM ET,GB,7.76
2897172976,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,DST,Broncos  (19625456),Broncos ,19625456,DST,3900,LV@DEN 10/17/2021 04:25PM ET,DEN,8.4
2897172977,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Cedrick Wilson (19624947),Cedrick Wilson,19624947,WR/FLEX,3900,DAL@NE 10/17/2021 04:25PM ET,DAL,7.32
2897172978,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,Hunter Henry (19625247),Hunter Henry,19625247,TE/FLEX,3900,DAL@NE 10/17/2021 04:25PM ET,NE,10.72
2897172979,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,Robert Tonyan (19625249),Robert Tonyan,19625249,TE/FLEX,3800,GB@CHI 10/17/2021 01:00PM ET,GB,4.64
2897172980,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Darius Slayton (19624953),Darius Slayton,19624953,WR/FLEX,3800,LAR@NYG 10/17/2021 01:00PM ET,NYG,8.57
2897172981,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Kendrick Bourne (19624951),Kendrick Bourne,19624951,WR/FLEX,3800,DAL@NE 10/17/2021 04:25PM ET,NE,9.3
2897172982,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,DeSean Jackson (19624955),DeSean Jackson,19624955,WR/FLEX,3700,LAR@NYG 10/17/2021 01:00PM ET,LAR,7.5
2897172983,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,David Njoku (19625251),David Njoku,19625251,TE/FLEX,3700,ARI@CLE 10/17/2021 04:05PM ET,CLE,9.8
2897172984,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,DST,Packers  (19625457),Packers ,19625457,DST,3600,GB@CHI 10/17/2021 01:00PM ET,GB,4.6
2897172985,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Bryan Edwards (19624957),Bryan Edwards,19624957,WR/FLEX,3600,LV@DEN 10/17/2021 04:25PM ET,LV,7.32
2897172986,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,DST,Colts  (19625458),Colts ,19625458,DST,3500,HOU@IND 10/17/2021 01:00PM ET,IND,6.6
2897172987,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Allen Lazard (19624963),Allen Lazard,19624963,WR/FLEX,3500,GB@CHI 10/17/2021 01:00PM ET,GB,3.34
2897172988,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Curtis Samuel (19624967),Curtis Samuel,19624967,WR/FLEX,3500,KC@WAS 10/17/2021 01:00PM ET,WAS,3.35
2897172989,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Terrace Marshall Jr. (19624959),Terrace Marshall Jr.,19624959,WR/FLEX,3500,MIN@CAR 10/17/2021 01:00PM ET,CAR,4.74
2897172990,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,K.J. Osborn (19624961),K.J. Osborn,19624961,WR/FLEX,3500,MIN@CAR 10/17/2021 01:00PM ET,MIN,10.06
2897172991,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Donovan Peoples-Jones (19624965),Donovan Peoples-Jones,19624965,WR/FLEX,3500,ARI@CLE 10/17/2021 04:05PM ET,CLE,4.14
2897172992,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Parris Campbell (19624977),Parris Campbell,19624977,WR/FLEX,3400,HOU@IND 10/17/2021 01:00PM ET,IND,5.02
2897172993,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Adam Humphries (19624969),Adam Humphries,19624969,WR/FLEX,3400,KC@WAS 10/17/2021 01:00PM ET,WAS,5.86
2897172994,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Josh Gordon (19624979),Josh Gordon,19624979,WR/FLEX,3400,KC@WAS 10/17/2021 01:00PM ET,KC,2.1
2897172995,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Van Jefferson Jr. (19624975),Van Jefferson Jr.,19624975,WR/FLEX,3400,LAR@NYG 10/17/2021 01:00PM ET,LAR,10.04
2897172996,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,Evan Engram (19625253),Evan Engram,19625253,TE/FLEX,3400,LAR@NYG 10/17/2021 01:00PM ET,NYG,6.67
2897172997,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,DST,Bengals  (19625459),Bengals ,19625459,DST,3400,CIN@DET 10/17/2021 01:00PM ET,CIN,5.6
2897172998,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Devin Duvernay (19624971),Devin Duvernay,19624971,WR/FLEX,3400,LAC@BAL 10/17/2021 01:00PM ET,BAL,6.48
2897172999,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Jalen Guyton (19624973),Jalen Guyton,19624973,WR/FLEX,3400,LAC@BAL 10/17/2021 01:00PM ET,LAC,4.36
2897173000,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Chris Conley (19624987),Chris Conley,19624987,WR/FLEX,3300,HOU@IND 10/17/2021 01:00PM ET,HOU,4.68
2897173001,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Demarcus Robinson (19624981),Demarcus Robinson,19624981,WR/FLEX,3300,KC@WAS 10/17/2021 01:00PM ET,KC,4.2
2897173002,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Dyami Brown (19624985),Dyami Brown,19624985,WR/FLEX,3300,KC@WAS 10/17/2021 01:00PM ET,WAS,2.42
2897173003,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,Maxx Williams (19625255),Maxx Williams,19625255,TE/FLEX,3300,ARI@CLE 10/17/2021 04:05PM ET,ARI,8.26
2897173004,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,KJ Hamler (19624983),KJ Hamler,19624983,WR/FLEX,3300,LV@DEN 10/17/2021 04:25PM ET,DEN,4.13
2897173005,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Anthony Miller (19624989),Anthony Miller,19624989,WR/FLEX,3200,HOU@IND 10/17/2021 01:00PM ET,HOU,6.65
2897173006,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Byron Pringle (19624991),Byron Pringle,19624991,WR/FLEX,3200,KC@WAS 10/17/2021 01:00PM ET,KC,6.3
2897173007,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,Jared Cook (19625259),Jared Cook,19625259,TE/FLEX,3200,LAC@BAL 10/17/2021 01:00PM ET,LAC,8.8
2897173008,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,Tyler Conklin (19625257),Tyler Conklin,19625257,TE/FLEX,3200,MIN@CAR 10/17/2021 01:00PM ET,MIN,8.38
2897173009,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,DST,Cowboys  (19625460),Cowboys ,19625460,DST,3200,DAL@NE 10/17/2021 04:25PM ET,DAL,9.2
2897173010,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Danny Amendola (19624993),Danny Amendola,19624993,WR/FLEX,3100,HOU@IND 10/17/2021 01:00PM ET,HOU,8.15
2897173011,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,WR,Chris Moore (19624999),Chris Moore,19624999,WR/FLEX,3100,HOU@IND 10/17/2021 01:00PM ET,HOU,12.45
2897173012,NFL $150K mini-MAX [150 Entry Max],115493279,$0.50,Kyler Murray (19624546),Chuba Hubbard (19624641),Darrel Williams (19624675),Rashard Higgins (19624927),Christian Kirk (19624905),Darnell Mooney (19624929),Travis Kelce (19625231),Aaron Jones (19624619),Patriots (19625462),,TE,Mo Alie-Cox (19625263),Mo Alie-Cox,19625263,TE/FLEX,3100,HOU@IND 10/17/2021 01:00PM ET,IND,6.68
