Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1715099651,NFL $100K FREE 100th Season Contest,79801095,$0,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,1. Column A lists all of your contest entries for this draftgroup
1715099652,AutoNation Free Football Challenge,79913750,$0,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,2. Your current lineup is listed next to each entry (blank for reservations)
1715099653,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1715099654,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1715099655,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,5. For faster processing only include entries you are changing in the file you upload
1715099656,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,
1715099657,NFL $200K First Down [20 Entry Max],80009844,$1,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1715099691,NFL $40K Quarter Jukebox [Just $0.25!] ,80033066,$0.25,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Rashard Higgins (13694071),Rashard Higgins,13694071,WR/FLEX,3000,BUF@CLE 11/10/2019 01:00PM ET,CLE,2.6
1715099692,NFL $40K Quarter Jukebox [Just $0.25!] ,80033066,$0.25,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Damion Ratley (13694073),Damion Ratley,13694073,WR/FLEX,3000,BUF@CLE 11/10/2019 01:00PM ET,CLE,3.66
1715099693,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Taywan Taylor (13694075),Taywan Taylor,13694075,WR/FLEX,3000,BUF@CLE 11/10/2019 01:00PM ET,CLE,0
1715099694,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,KhaDarel Hodge (13694077),KhaDarel Hodge,13694077,WR/FLEX,3000,BUF@CLE 11/10/2019 01:00PM ET,CLE,0.25
1715099695,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Dexter Williams (13693875),Dexter Williams,13693875,RB/FLEX,3000,CAR@GB 11/10/2019 04:25PM ET,GB,0.07
1715099696,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Danny Vitale (13693877),Danny Vitale,13693877,RB/FLEX,3000,CAR@GB 11/10/2019 04:25PM ET,GB,1.74
1715099697,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Alex Armah (13693911),Alex Armah,13693911,RB/FLEX,3000,CAR@GB 11/10/2019 04:25PM ET,CAR,1.19
1715099698,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Ryan Grant (13694081),Ryan Grant,13694081,WR/FLEX,3000,CAR@GB 11/10/2019 04:25PM ET,GB,2.7
1715099699,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Jarius Wright (13694137),Jarius Wright,13694137,WR/FLEX,3000,CAR@GB 11/10/2019 04:25PM ET,CAR,3.54
1715099700,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Brandon Zylstra (13694139),Brandon Zylstra,13694139,WR/FLEX,3000,CAR@GB 11/10/2019 04:25PM ET,CAR,0
1715099701,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Greg Dortch (13694141),Greg Dortch,13694141,WR/FLEX,3000,CAR@GB 11/10/2019 04:25PM ET,CAR,0
1715099702,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,DeAndrew White (13694143),DeAndrew White,13694143,WR/FLEX,3000,CAR@GB 11/10/2019 04:25PM ET,CAR,0.9
1715099703,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Keith Smith (13693859),Keith Smith,13693859,RB/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,ATL,0.02
1715099704,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Dwayne Washington (13693895),Dwayne Washington,13693895,RB/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,NO,0.68
1715099705,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Zach Line (13693897),Zach Line,13693897,RB/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,NO,0.84
1715099706,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Justin Hardy (13694055),Justin Hardy,13694055,WR/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,ATL,2.42
1715099707,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Christian Blake (13694057),Christian Blake,13694057,WR/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,ATL,0
1715099708,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Olamide Zaccheaus (13694059),Olamide Zaccheaus,13694059,WR/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,ATL,0
1715099709,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Austin Carr (13694101),Austin Carr,13694101,WR/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,NO,0.32
1715099710,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Deonte Harris (13694103),Deonte Harris,13694103,WR/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,NO,1.25
1715099711,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Krishawn Hogan (13694105),Krishawn Hogan,13694105,WR/FLEX,3000,ATL@NO 11/10/2019 01:00PM ET,NO,0
1715099712,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Javorius Allen (13693899),Javorius Allen,13693899,RB/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYG,0
1715099713,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Elijhaa Penny (13693901),Elijhaa Penny,13693901,RB/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYG,0.76
1715099714,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Bilal Powell (13693903),Bilal Powell,13693903,RB/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYJ,0.65
1715099715,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Cody Latimer (13694107),Cody Latimer,13694107,WR/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYG,4.66
1715099716,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Bennie Fowler III (13694109),Bennie Fowler III,13694109,WR/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYG,5.81
1715099717,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Cody Core (13694111),Cody Core,13694111,WR/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYG,0.64
1715099718,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Russell Shepard (13694113),Russell Shepard,13694113,WR/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYG,1.83
1715099719,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Vyncint Smith (13694115),Vyncint Smith,13694115,WR/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYJ,3.34
1715099720,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Josh Bellamy (13694117),Josh Bellamy,13694117,WR/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYJ,0.57
1715099721,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Braxton Berrios (13694119),Braxton Berrios,13694119,WR/FLEX,3000,NYG@NYJ 11/10/2019 01:00PM ET,NYJ,0.62
1715099722,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,T.J. Logan (13693909),T.J. Logan,13693909,RB/FLEX,3000,ARI@TB 11/10/2019 01:00PM ET,TB,0.15
1715099723,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Trent Sherfield (13694121),Trent Sherfield,13694121,WR/FLEX,3000,ARI@TB 11/10/2019 01:00PM ET,ARI,1.33
1715099724,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Pharoh Cooper (13694123),Pharoh Cooper,13694123,WR/FLEX,3000,ARI@TB 11/10/2019 01:00PM ET,ARI,3.42
1715099725,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Breshad Perriman (13694129),Breshad Perriman,13694129,WR/FLEX,3000,ARI@TB 11/10/2019 01:00PM ET,TB,3.35
1715099726,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Scotty Miller (13694131),Scotty Miller,13694131,WR/FLEX,3000,ARI@TB 11/10/2019 01:00PM ET,TB,1.45
1715099727,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Justin Watson (13694133),Justin Watson,13694133,WR/FLEX,3000,ARI@TB 11/10/2019 01:00PM ET,TB,0.29
1715099728,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Amara Darboh (13694135),Amara Darboh,13694135,WR/FLEX,3000,ARI@TB 11/10/2019 01:00PM ET,TB,0
1715099729,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Rod Smith (13693879),Rod Smith,13693879,RB/FLEX,3000,KC@TEN 11/10/2019 01:00PM ET,TEN,0
1715099730,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Darwin Thompson (13693883),Darwin Thompson,13693883,RB/FLEX,3000,KC@TEN 11/10/2019 01:00PM ET,KC,0.52
1715099731,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Anthony Sherman (13693885),Anthony Sherman,13693885,RB/FLEX,3000,KC@TEN 11/10/2019 01:00PM ET,KC,0.38
1715099732,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Kalif Raymond (13694083),Kalif Raymond,13694083,WR/FLEX,3000,KC@TEN 11/10/2019 01:00PM ET,TEN,1.95
1715099733,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Byron Pringle (13694091),Byron Pringle,13694091,WR/FLEX,3000,KC@TEN 11/10/2019 01:00PM ET,KC,3.74
1715099734,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Jonathan Williams (13693881),Jonathan Williams,13693881,RB/FLEX,3000,MIA@IND 11/10/2019 04:05PM ET,IND,0
1715099735,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Patrick Laird (13693889),Patrick Laird,13693889,RB/FLEX,3000,MIA@IND 11/10/2019 04:05PM ET,MIA,0
1715099736,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Chandler Cox (13693891),Chandler Cox,13693891,RB/FLEX,3000,MIA@IND 11/10/2019 04:05PM ET,MIA,0
1715099737,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Myles Gaskin (13693893),Myles Gaskin,13693893,RB/FLEX,3000,MIA@IND 11/10/2019 04:05PM ET,MIA,0
1715099738,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Deon Cain (13694085),Deon Cain,13694085,WR/FLEX,3000,MIA@IND 11/10/2019 04:05PM ET,IND,1.31
1715099739,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Ashton Dulin (13694087),Ashton Dulin,13694087,WR/FLEX,3000,MIA@IND 11/10/2019 04:05PM ET,IND,0
1715099740,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Devin Funchess (13694089),Devin Funchess,13694089,WR/FLEX,3000,MIA@IND 11/10/2019 04:05PM ET,IND,6.2
1715099741,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Allen Hurns (13694099),Allen Hurns,13694099,WR/FLEX,3000,MIA@IND 11/10/2019 04:05PM ET,MIA,4.4
1715099742,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,John Kelly (13693887),John Kelly,13693887,RB/FLEX,3000,LAR@PIT 11/10/2019 04:25PM ET,LAR,0.3
1715099743,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Tony Brooks-James (13693905),Tony Brooks-James,13693905,RB/FLEX,3000,LAR@PIT 11/10/2019 04:25PM ET,PIT,0
1715099744,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,RB,Roosevelt Nix (13693907),Roosevelt Nix,13693907,RB/FLEX,3000,LAR@PIT 11/10/2019 04:25PM ET,PIT,0.8
1715099745,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,JoJo Natson (13694095),JoJo Natson,13694095,WR/FLEX,3000,LAR@PIT 11/10/2019 04:25PM ET,LAR,0
1715099746,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Mike Thomas (13694097),Mike Thomas,13694097,WR/FLEX,3000,LAR@PIT 11/10/2019 04:25PM ET,LAR,0
1715099747,NFL $75K mini-MAX [150 Entry Max],80033067,$0.50,Patrick Mahomes (13693698),Nyheim Hines (13693797),Christian McCaffrey (13693749),Mecole Hardman (13694001),Tyreek Hill (13693917),Tajae Sharpe (13694053),Travis Kelce (13694151),Peyton Barber (13693837),Buccaneers (13694309),,WR,Johnny Holton (13694125),Johnny Holton,13694125,WR/FLEX,3000,LAR@PIT 11/10/2019 04:25PM ET,PIT,0.16
