Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2270734651,NFL Wrangler Let the Games Begin,93172533,$0,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),T.Y. Hilton (15560572),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2270711717,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Brandon Aiyuk (15560564),T.Y. Hilton (15560572),DeVante Parker (15560544),George Kittle (15560848),Ezekiel Elliott (15560282),Jets (15561057) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2270711718,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Jarvis Landry (15560570),Deebo Samuel (15560562),Preston Williams (15560630),George Kittle (15560848),Ezekiel Elliott (15560282),WAS Football Team (15561055) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2270711719,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Brandon Aiyuk (15560564),Brandin Cooks (15560624) (LOCKED),Deebo Samuel (15560562),Mike Gesicki (15560862),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2270711720,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),James Conner (15560286) (LOCKED),David Johnson (15560324) (LOCKED),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),DJ Moore (15560542) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Ravens (15561044) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2270711721,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),Isaiah Wright (15560786) (LOCKED),Darren Waller (15560854) (LOCKED),Kareem Hunt (15560296),49ers (15561045),,
2270711722,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Kendrick Bourne (15560620),DeVante Parker (15560544),Olamide Zaccheaus (15560814) (LOCKED),George Kittle (15560848),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2270734693,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Ezekiel Elliott (15560282),James Robinson (15560290) (LOCKED),Brandon Aiyuk (15560564),Kendrick Bourne (15560620),Preston Williams (15560630),Travis Kelce (15560850) (LOCKED),Jonathan Taylor (15560306),Ravens (15561044) (LOCKED),,RB,Eno Benjamin (15560492) (LOCKED),Eno Benjamin,15560492,RB/FLEX,4000,In Progress,ARI,0
2270734694,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Baker Mayfield (15560231),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Odell Beckham Jr. (15560530),DeAndre Hopkins (15560510) (LOCKED),Marcus Johnson (15560686),Austin Hooper (15560876),Ezekiel Elliott (15560282),Chiefs (15561047) (LOCKED),,RB,Jonathan Ward (15560494) (LOCKED),Jonathan Ward,15560494,RB/FLEX,4000,In Progress,ARI,0
2270734695,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Joe Mixon (15560302) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Brandin Cooks (15560624) (LOCKED),DJ Moore (15560542) (LOCKED),Tyler Eifert (15560892) (LOCKED),Ezekiel Elliott (15560282),Eagles (15561053) (LOCKED),,RB,La'Mical Perine (15560496) (LOCKED),La'Mical Perine,15560496,RB/FLEX,4000,In Progress,NYJ,2.5
2270734696,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Ezekiel Elliott (15560282),Dontrelle Inman (15560650) (LOCKED),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Hayden Hurst (15560868) (LOCKED),Kareem Hunt (15560296),Ravens (15561044) (LOCKED),,RB,Kalen Ballage (15560498) (LOCKED),Kalen Ballage,15560498,RB/FLEX,4000,In Progress,NYJ,5.67
2270734697,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Kenyan Drake (15560316) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Keelan Cole (15560592) (LOCKED),Kenny Stills (15560654) (LOCKED),George Kittle (15560848),Ezekiel Elliott (15560282),Bengals (15561060) (LOCKED),,RB,Ty Johnson (15560500) (LOCKED),Ty Johnson,15560500,RB/FLEX,4000,In Progress,NYJ,0
2270734698,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Josh Reynolds (15560634) (LOCKED),Robert Woods (15560532) (LOCKED),Isaiah Wright (15560786) (LOCKED),George Kittle (15560848),Kareem Hunt (15560296),Eagles (15561053) (LOCKED),,WR,Breshad Perriman (15560638) (LOCKED),Breshad Perriman,15560638,WR/FLEX,4000,In Progress,NYJ,3.95
2270734699,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Michael Gallup (15560558),T.Y. Hilton (15560572),Darius Slayton (15560586),Dalton Schultz (15560866),Kenyan Drake (15560316) (LOCKED),49ers (15561045),,RB,Trenton Cannon (15560480) (LOCKED),Trenton Cannon,15560480,RB/FLEX,4000,In Progress,CAR,0
2270734700,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Derek Carr (15560240) (LOCKED),Mike Davis (15560300) (LOCKED),Antonio Gibson (15560328) (LOCKED),DeAndre Hopkins (15560510) (LOCKED),Hunter Renfrow (15560578) (LOCKED),Sammy Watkins (15560610) (LOCKED),Darren Waller (15560854) (LOCKED),Ezekiel Elliott (15560282),Bengals (15561060) (LOCKED),,RB,Alex Armah (15560482) (LOCKED),Alex Armah,15560482,RB/FLEX,4000,In Progress,CAR,0.68
2270734701,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Nelson Agholor (15560656) (LOCKED),Mecole Hardman (15560614) (LOCKED),DeVante Parker (15560544),Travis Kelce (15560850) (LOCKED),Ezekiel Elliott (15560282),WAS Football Team (15561055) (LOCKED),,RB,Brian Hill (15560484) (LOCKED),Brian Hill,15560484,RB/FLEX,4000,In Progress,ATL,6.95
2270734702,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),Antonio Gibson (15560328) (LOCKED),David Johnson (15560324) (LOCKED),T.Y. Hilton (15560572),DJ Moore (15560542) (LOCKED),Calvin Ridley (15560512) (LOCKED),Hayden Hurst (15560868) (LOCKED),Ezekiel Elliott (15560282),Eagles (15561053) (LOCKED),,RB,Ito Smith (15560486) (LOCKED),Ito Smith,15560486,RB/FLEX,4000,In Progress,ATL,2.82
2270734703,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),Kenyan Drake (15560316) (LOCKED),Tyreek Hill (15560518) (LOCKED),Henry Ruggs III (15560594) (LOCKED),Sammy Watkins (15560610) (LOCKED),Dalton Schultz (15560866),David Johnson (15560324) (LOCKED),Cardinals (15561041) (LOCKED),,RB,Qadree Ollison (15560488) (LOCKED),Qadree Ollison,15560488,RB/FLEX,4000,In Progress,ATL,0
2270734704,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Ezekiel Elliott (15560282),James Robinson (15560290) (LOCKED),Henry Ruggs III (15560594) (LOCKED),Sammy Watkins (15560610) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),Travis Kelce (15560850) (LOCKED),Jonathan Taylor (15560306),Falcons (15561051) (LOCKED),,RB,Keith Smith (15560490) (LOCKED),Keith Smith,15560490,RB/FLEX,4000,In Progress,ATL,1
2270734705,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Todd Gurley II (15560314) (LOCKED),Kareem Hunt (15560296),DJ Chark Jr. (15560526) (LOCKED),Chris Conley (15560664) (LOCKED),Brandin Cooks (15560624) (LOCKED),Travis Kelce (15560850) (LOCKED),Ezekiel Elliott (15560282),Chiefs (15561047) (LOCKED),,RB,J.D. McKissic (15560368) (LOCKED),J.D. McKissic,15560368,RB/FLEX,4000,In Progress,WAS,6.25
2270734706,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),Will Fuller V (15560524) (LOCKED),T.Y. Hilton (15560572),Laviska Shenault Jr. (15560608) (LOCKED),Tyler Eifert (15560892) (LOCKED),Ezekiel Elliott (15560282),Ravens (15561044) (LOCKED),,RB,Peyton Barber (15560470) (LOCKED),Peyton Barber,15560470,RB/FLEX,4000,In Progress,WAS,4.02
2270734707,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Derek Carr (15560240) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Nelson Agholor (15560656) (LOCKED),T.Y. Hilton (15560572),Henry Ruggs III (15560594) (LOCKED),Travis Kelce (15560850) (LOCKED),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,RB,Bryce Love (15560472) (LOCKED),Bryce Love,15560472,RB/FLEX,4000,In Progress,WAS,0
2270734708,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Mike Davis (15560300) (LOCKED),Kenyan Drake (15560316) (LOCKED),Randall Cobb (15560604) (LOCKED),Will Fuller V (15560524) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Hayden Hurst (15560868) (LOCKED),Ezekiel Elliott (15560282),WAS Football Team (15561055) (LOCKED),,RB,Cam Akers (15560474) (LOCKED),Cam Akers,15560474,RB/FLEX,4000,In Progress,LAR,3.3
2270734709,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Derek Carr (15560240) (LOCKED),Kareem Hunt (15560296),David Johnson (15560324) (LOCKED),DJ Moore (15560542) (LOCKED),Henry Ruggs III (15560594) (LOCKED),Sammy Watkins (15560610) (LOCKED),Darren Waller (15560854) (LOCKED),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,RB,Xavier Jones (15560476) (LOCKED),Xavier Jones,15560476,RB/FLEX,4000,In Progress,LAR,0
2270734710,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Antonio Gibson (15560328) (LOCKED),Todd Gurley II (15560314) (LOCKED),Brandin Cooks (15560624) (LOCKED),Will Fuller V (15560524) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Travis Kelce (15560850) (LOCKED),Ezekiel Elliott (15560282),Falcons (15561051) (LOCKED),,RB,Raymond Calais (15560478) (LOCKED),Raymond Calais,15560478,RB/FLEX,4000,In Progress,LAR,0
2270734711,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Derek Carr (15560240) (LOCKED),Antonio Gibson (15560328) (LOCKED),James Robinson (15560290) (LOCKED),Nelson Agholor (15560656) (LOCKED),Tyreek Hill (15560518) (LOCKED),DJ Moore (15560542) (LOCKED),Darren Waller (15560854) (LOCKED),Ezekiel Elliott (15560282),Eagles (15561053) (LOCKED),,WR,Josh Reynolds (15560634) (LOCKED),Josh Reynolds,15560634,WR/FLEX,4000,In Progress,LAR,5.62
2270734712,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Lamar Jackson (15560217) (LOCKED),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Miles Boykin (15560636) (LOCKED),A.J. Green (15560588) (LOCKED),T.Y. Hilton (15560572),Mark Andrews (15560852) (LOCKED),Ezekiel Elliott (15560282),Eagles (15561053) (LOCKED),,DST,Rams  (15561042) (LOCKED),Rams ,15561042,DST,4000,In Progress,LAR,6.5
2270734713,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),James Conner (15560286) (LOCKED),Mike Davis (15560300) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Brandin Cooks (15560624) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),George Kittle (15560848),Antonio Gibson (15560328) (LOCKED),Steelers (15561043) (LOCKED),,RB,Darrynton Evans (15560458),Darrynton Evans,15560458,RB/FLEX,4000,Postponed,TEN,0.9
2270734714,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Matt Ryan (15560226) (LOCKED),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Diontae Johnson (15560552) (LOCKED),DJ Moore (15560542) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),Hayden Hurst (15560868) (LOCKED),Ezekiel Elliott (15560282),49ers (15561045),,RB,Jeremy McNichols (15560460),Jeremy McNichols,15560460,RB/FLEX,4000,Postponed,TEN,0.73
2270734715,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Lamar Jackson (15560217) (LOCKED),Mike Davis (15560300) (LOCKED),Kenyan Drake (15560316) (LOCKED),Miles Boykin (15560636) (LOCKED),Marquise Brown (15560534) (LOCKED),Brandin Cooks (15560624) (LOCKED),Drew Sample (15560880) (LOCKED),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,RB,Senorise Perry (15560462),Senorise Perry,15560462,RB/FLEX,4000,Postponed,TEN,0.45
2270734716,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyler Murray (15560221) (LOCKED),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),DeAndre Hopkins (15560510) (LOCKED),Diontae Johnson (15560552) (LOCKED),Jeff Smith (15560826) (LOCKED),Dan Arnold (15560900) (LOCKED),Ezekiel Elliott (15560282),49ers (15561045),,RB,Khari Blasingame (15560464),Khari Blasingame,15560464,RB/FLEX,4000,Postponed,TEN,0.5
2270734717,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Kenyan Drake (15560316) (LOCKED),Kareem Hunt (15560296),Keelan Cole (15560592) (LOCKED),Will Fuller V (15560524) (LOCKED),DJ Moore (15560542) (LOCKED),Tyler Eifert (15560892) (LOCKED),Ezekiel Elliott (15560282),Cowboys (15561050),,RB,T.J. Yeldon (15560466),T.J. Yeldon,15560466,RB/FLEX,4000,Postponed,BUF,0.9
2270734718,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Kenyan Drake (15560316) (LOCKED),Brandon Aiyuk (15560564),Kendrick Bourne (15560620),DeVante Parker (15560544),Travis Kelce (15560850) (LOCKED),Kareem Hunt (15560296),Rams (15561042) (LOCKED),,RB,Taiwan Jones (15560468),Taiwan Jones,15560468,RB/FLEX,4000,Postponed,BUF,0
2270734719,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Antonio Gibson (15560328) (LOCKED),Todd Gurley II (15560314) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Keelan Cole (15560592) (LOCKED),Tyreek Hill (15560518) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),Steelers (15561043) (LOCKED),,WR,Adam Humphries (15589125),Adam Humphries,15589125,WR/FLEX,4000,Postponed,TEN,11.53
2270734720,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Antonio Gibson (15560328) (LOCKED),Brandon Aiyuk (15560564),DeAndre Hopkins (15560510) (LOCKED),Darius Slayton (15560586),George Kittle (15560848),Myles Gaskin (15560336),Steelers (15561043) (LOCKED),,QB,Josh Dobbs (15560277) (LOCKED),Josh Dobbs,15560277,QB,4000,In Progress,PIT,0
2270734721,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Philip Rivers (15560230),Clyde Edwards-Helaire (15560288) (LOCKED),James Robinson (15560290) (LOCKED),T.Y. Hilton (15560572),Jarvis Landry (15560570),DJ Moore (15560542) (LOCKED),Trey Burton (15560912),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,QB,Nate Sudfeld (15560278) (LOCKED),Nate Sudfeld,15560278,QB,4000,In Progress,PHI,0
2270734722,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),James Conner (15560286) (LOCKED),Ezekiel Elliott (15560282),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Isaiah Wright (15560786) (LOCKED),Travis Kelce (15560850) (LOCKED),Jonathan Taylor (15560306),Cowboys (15561050),,RB,Benny Snell Jr. (15560442) (LOCKED),Benny Snell Jr.,15560442,RB/FLEX,4000,In Progress,PIT,5.17
2270734723,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Kenyan Drake (15560316) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Will Fuller V (15560524) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Dalton Schultz (15560866),Kareem Hunt (15560296),Browns (15561054),,RB,Anthony McFarland Jr. (15560444) (LOCKED),Anthony McFarland Jr.,15560444,RB/FLEX,4000,In Progress,PIT,5.9
2270734724,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),David Johnson (15560324) (LOCKED),DJ Moore (15560542) (LOCKED),Josh Reynolds (15560634) (LOCKED),Robert Woods (15560532) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),49ers (15561045),,RB,Jaylen Samuels (15560446) (LOCKED),Jaylen Samuels,15560446,RB/FLEX,4000,In Progress,PIT,0.93
2270734725,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Dak Prescott (15560220),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Michael Gallup (15560558),CeeDee Lamb (15560540),Darius Slayton (15560586),Darren Fells (15560894) (LOCKED),Jonathan Taylor (15560306),Cardinals (15561041) (LOCKED),,RB,Derek Watt (15560448) (LOCKED),Derek Watt,15560448,RB/FLEX,4000,In Progress,PIT,0
2270734726,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Michael Gallup (15560558),Tyreek Hill (15560518) (LOCKED),Deebo Samuel (15560562),George Kittle (15560848),Myles Gaskin (15560336),Ravens (15561044) (LOCKED),,RB,Boston Scott (15560450) (LOCKED),Boston Scott,15560450,RB/FLEX,4000,In Progress,PHI,3.82
2270734727,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Antonio Gibson (15560328) (LOCKED),David Johnson (15560324) (LOCKED),Tyreek Hill (15560518) (LOCKED),T.Y. Hilton (15560572),Zay Jones (15560730) (LOCKED),Travis Kelce (15560850) (LOCKED),Ezekiel Elliott (15560282),Cowboys (15561050),,RB,Corey Clement (15560452) (LOCKED),Corey Clement,15560452,RB/FLEX,4000,In Progress,PHI,1.3
2270734728,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Mecole Hardman (15560614) (LOCKED),Tyreek Hill (15560518) (LOCKED),T.Y. Hilton (15560572),Darren Waller (15560854) (LOCKED),David Johnson (15560324) (LOCKED),Bengals (15561060) (LOCKED),,RB,Jason Huntley (15560454) (LOCKED),Jason Huntley,15560454,RB/FLEX,4000,In Progress,PHI,0.1
2270734729,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),James Conner (15560286) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Keelan Cole (15560592) (LOCKED),DJ Moore (15560542) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),Chiefs (15561047) (LOCKED),,RB,Adrian Killins Jr. (15560456) (LOCKED),Adrian Killins Jr.,15560456,RB/FLEX,4000,In Progress,PHI,0
2270734730,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),Cooper Kupp (15560528) (LOCKED),Robert Woods (15560532) (LOCKED),Isaiah Wright (15560786) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),Ravens (15561044) (LOCKED),,TE,Eric Ebron (15560878) (LOCKED),Eric Ebron,15560878,TE/FLEX,4000,In Progress,PIT,8.77
2270734731,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Tyreek Hill (15560518) (LOCKED),Hunter Renfrow (15560578) (LOCKED),Sammy Watkins (15560610) (LOCKED),Eric Ebron (15560878) (LOCKED),Antonio Gibson (15560328) (LOCKED),Ravens (15561044) (LOCKED),,QB,Trace McSorley (15560276) (LOCKED),Trace McSorley,15560276,QB,4000,In Progress,BAL,0
2270734732,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Mike Davis (15560300) (LOCKED),Antonio Gibson (15560328) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Brandin Cooks (15560624) (LOCKED),Will Fuller V (15560524) (LOCKED),Dalton Schultz (15560866),Jonathan Taylor (15560306),Chiefs (15561047) (LOCKED),,RB,Gus Edwards (15560432) (LOCKED),Gus Edwards,15560432,RB/FLEX,4000,In Progress,BAL,4.18
2270734733,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Kendrick Bourne (15560620),Tyreek Hill (15560518) (LOCKED),Deebo Samuel (15560562),Mike Gesicki (15560862),James Conner (15560286) (LOCKED),Cowboys (15561050),,RB,Justice Hill (15560434) (LOCKED),Justice Hill,15560434,RB/FLEX,4000,In Progress,BAL,0
2270734734,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Kenyan Drake (15560316) (LOCKED),Antonio Gibson (15560328) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Randall Cobb (15560604) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Travis Kelce (15560850) (LOCKED),Ezekiel Elliott (15560282),Colts (15561049),,RB,Patrick Ricard (15560436) (LOCKED),Patrick Ricard,15560436,RB/FLEX,4000,In Progress,BAL,1.98
2270734735,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Cam Akers (15560474) (LOCKED),Todd Gurley II (15560314) (LOCKED),Brandin Cooks (15560624) (LOCKED),Tyreek Hill (15560518) (LOCKED),Henry Ruggs III (15560594) (LOCKED),Travis Kelce (15560850) (LOCKED),Ezekiel Elliott (15560282),Texans (15561056) (LOCKED),,RB,Samaje Perine (15560438) (LOCKED),Samaje Perine,15560438,RB/FLEX,4000,In Progress,CIN,0
2270734736,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Ezekiel Elliott (15560282),Josh Jacobs (15560304) (LOCKED),Will Fuller V (15560524) (LOCKED),DJ Moore (15560542) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Darren Fells (15560894) (LOCKED),Jonathan Taylor (15560306),Bengals (15561060) (LOCKED),,RB,Trayveon Williams (15560440) (LOCKED),Trayveon Williams,15560440,RB/FLEX,4000,In Progress,CIN,0
2270734737,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Nelson Agholor (15560656) (LOCKED),Tyreek Hill (15560518) (LOCKED),Chris Hogan (15560674) (LOCKED),Travis Kelce (15560850) (LOCKED),Kareem Hunt (15560296),Eagles (15561053) (LOCKED),,WR,Miles Boykin (15560636) (LOCKED),Miles Boykin,15560636,WR/FLEX,4000,In Progress,BAL,5.28
2270734738,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),Odell Beckham Jr. (15560530),Randall Cobb (15560604) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),Steelers (15561043) (LOCKED),,QB,Jake Luton (15560275) (LOCKED),Jake Luton,15560275,QB,4000,In Progress,JAX,0
2270734739,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Daniel Jones (15560237),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Amari Cooper (15560514),Darius Slayton (15560586),Golden Tate (15560598),Hayden Hurst (15560868) (LOCKED),Joe Mixon (15560302) (LOCKED),49ers (15561045),,RB,Chris Thompson (15560416) (LOCKED),Chris Thompson,15560416,RB/FLEX,4000,In Progress,JAX,5.78
2270734740,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Mike Davis (15560300) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Terry McLaurin (15560538) (LOCKED),Josh Reynolds (15560634) (LOCKED),Robert Woods (15560532) (LOCKED),Evan Engram (15560870),James Robinson (15560290) (LOCKED),Dolphins (15561058),,RB,Dare Ogunbowale (15560418) (LOCKED),Dare Ogunbowale,15560418,RB/FLEX,4000,In Progress,JAX,0
2270734741,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Dontrelle Inman (15560650) (LOCKED),Cooper Kupp (15560528) (LOCKED),Robert Woods (15560532) (LOCKED),Dalton Schultz (15560866),Kareem Hunt (15560296),Ravens (15561044) (LOCKED),,RB,Devine Ozigbo (15560420) (LOCKED),Devine Ozigbo,15560420,RB/FLEX,4000,In Progress,JAX,0
